Company name;Postcode;Primary UK SIC (2007) code;All UK SIC (2007) codes;Website
DIGITAL ALMOND LTD;EH4 6HQ;62012;62012;
PERKAT LIMITED;EH12 8EP;62012;62012;
AGILE 2000 LTD;EH10 4LY;62020;62020;
DESIGN33 LIMITED;EH3 6AJ;62020;62020;www.design33.net
DATAME CONSULTING LTD;EH15 2JH;62020;62020;
PCCS CONSULTING LTD;EH41 4QZ;62020;62020;
IT APPS SOLUTIONS LIMITED;EH7 4NF;62020;62020;
ST COLME CONSULTING LTD;EH6 4PP;62020;62020;
EMERGE TECHNICAL SOLUTIONS LTD;EH20 9LZ;62020;62020;
XLR8 LEARNING LIMITED;EH2 4HQ;62020;62020;
METROLOGY TOTAL SOLUTIONS LIMITED;EH29 9EP;62012;62012;
HODEI LIMITED;EH12 8AW;62020;62020;
KERMOG LTD;EH54 7DE;62020;"47591
62020
85590";
NAQS CONSULTANCY LTD;EH52 6WB;62020;62020;
ARC NET SCOTLAND LTD;EH3 9QA;62020;62020;
KELLTON TECH (UK) LIMITED;EH3 8EY;62012;"62012
62020
62090";
COMBE TECHNICAL SOLUTIONS LIMITED;EH48 2ST;62020;62020;
KUREKODU LIMITED;EH3 9NP;62020;62020;
JENNAKER LIMITED;EH21 6DG;62020;"62020
70229";
MC FOORD FINANCIAL SOLUTIONS LIMITED;EH3 5AX;62020;62020;
PRIMAL GROUP LTD;EH3 6RE;62012;62012;
SUMANVI IT SOLUTIONS LIMITED;EH12 8EE;62020;62020;
2601 MANAGEMENT CONSULTING LIMITED;EH10 5AE;62020;62020;
IRON CODE LTD;EH2 4AT;62012;62012;
HALL JACKSON CONSULTANCY LTD;EH10 5NL;62020;62020;
ARMSTRONG JAMES CONSULTANCY LIMITED;EH12 7TA;62020;62020;
PENTLAND COMPUTER SERVICES LIMITED;EH26 9HU;62020;62020;
SCGP LTD;EH54 9HA;62020;62020;
NIOKX LTD;EH22 2PL;62020;62020;
T&T GLOBAL SERVIE LTD;EH3 6RE;62020;"62020
62090
70229";
LUMINIS U.K. LTD;EH4 5BP;62020;62020;
PIRANHA DESIGNS EDINBURGH LIMITED;EH3 7BJ;62012;62012;
DS CHANGE CONSULTING LTD;EH54 7DE;62020;62020;
KANBAN DELIVERY LTD.;EH22 4GA;62012;62012;
TEAL BUSINESS SOLUTIONS LIMITED;EH6 6LR;62020;62020;
PENTLAND CONSULTANTS LTD;EH10 6NN;62020;62020;
GRITECH LIMITED;EH46 7EL;62020;62020;
RTKL CONSULTING LTD;EH16 6YR;62020;62020;
SOURCE CRAFTERS LIMITED;EH54 8GA;62011;"62011
62012
62020
63110";
RED FORREST CONSULTING LTD;EH47 0JR;62020;62020;
RDL SOLUTIONS LIMITED;EH32 0NY;62020;62020;
GREEN HILLS SOFTWARE CONSULTANCY LIMITED;EH2 4HQ;62020;62020;
BRAMBLE HOWE CONSULTING LTD;EH34 5EY;62020;62020;
MAXTROMAX LIMITED;EH12 8DR;62020;62020;
PKS TECHNOLOGIES LIMITED;EH12 9JB;62020;62020;
WILDCAT APPLICATIONS LTD;EH14 1DJ;62012;"62012
62020
63110";www.wildcatapps.com
FAIRHOPE CONSULTING LIMITED;EH42 1ZP;62020;62020;
KINSELLA NETWORKS LIMITED;EH14 2JH;62020;"62020
62030";
VIJAY CONSULTING LTD;EH12 8DG;62020;62020;
DESANA NETWORK LIMITED;EH6 6JL;62012;62012;
SALTIRE CONSULTING LIMITED;EH30 9AQ;62020;62020;
AGILESOFT SOLUTIONS LTD;EH54 6TH;62020;62020;
KASEI FORMER SCOTIA LTD;EH14 7HD;62020;62020;
DATATRIAL AT LIMITED;EH3 8UL;62020;62020;
PROPERTY TECHNOLOGY LTD;EH10 5NE;62012;62012;www.propertytechnology.co.uk
ANR INC. LIMITED;EH16 6NF;62020;62020;
CAREATHOMESERVICE.TECH LTD;EH12 9DQ;58290;58290;
AEON GEOSCIENCE SYSTEMS LIMITED;EH7 5EQ;62012;62012;
J.T.H. CONTRACTING LIMITED;EH54 7DE;62020;62020;
APPETITE DIGITAL LIMITED;EH6 7BD;62012;62012;
DXH LIMITED;EH14 1JH;62020;62020;
BROOMBERY SECURITY LTD;EH54 7DE;62020;62020;
ARCRA SERVICES LIMITED;EH12 7SJ;62020;62020;
EAGLES CG LIMITED;EH3 6AS;62012;62012;
VELOCITY IT SOLUTIONS LTD;EH52 6XU;62020;62020;
REVILLE LIMITED;EH39 4PU;62020;62020;
ORCHID GLOBAL LIMITED;EH39 4QT;62012;62012;
EV3 LIMITED;EH4 2BN;62020;62020;
KALI MANSFIELD LTD;EH21 6EF;62020;62020;
MDEN SOLUTIONS LTD;EH12 8XD;62020;62020;
HOP SOFTWARE LIMITED;EH6 7BD;62012;62012;www.hopsoftware.com
EIDYNICA LTD;EH6 7QS;62012;62012;
SURJADI LIMITED;EH17 8BP;62020;62020;
THORN 44 IT CONSULTING LTD;EH54 6AX;62020;62020;
TECKLE DIGITAL LIMITED;EH15 2RE;62012;"62012
73110";www.teckledigital.com
ADRIENNE O'LOUGHLIN LIMITED;EH15 1LW;62020;62020;
TMH IT CONSULTANCY LTD;EH10 5SU;62020;62020;
MJHL CONSULTING LTD;EH24 9BY;62020;62020;
AIT SOLUTIONS LTD.;EH8 9BZ;62020;62020;
FINBERS LIMITED;EH55 8UX;62020;62020;
BELJULIAS LTD;EH6 7BD;62020;62020;
DHIYANTRA LIMITED;EH12 9GJ;62012;62012;
SHORTSTOP LTD;EH10 7HG;62020;62020;
NATIVE SOFTWARE LIMITED;EH3 6TE;62020;62020;
MCBRIDE PMO SERVICES LIMITED;EH3 9LN;62020;62020;
EA-CONSULTI.CO LTD;EH10 6AQ;62020;62020;
GOOD CRAIC LIMITED;EH54 7DE;62020;62020;
CONTAINER SOLUTIONS LABS LTD;EH3 5LZ;62020;62020;
NEO IT LTD;EH16 5PY;62020;62020;
C-PROTECT CONSULTING LIMITED;EH4 3HX;62020;62020;
ARAS ANALYSIS LTD;EH12 7FA;62012;62012;
FIVECENT LIMITED;EH1 2BB;62020;62020;
UKB CONSULTANCY LIMITED;EH7 4PL;62020;62020;
DEBLUR LTD;EH54 7DE;62012;"62012
62020
62090";
LFE SERVICES LIMITED;EH3 8DF;62020;62020;
DIVYASAI INFOTECH LTD;EH12 9LS;62020;62020;
DEVERONCLYDE LIMITED;EH3 8EJ;62012;62012;
THIRD EYE CYBER SECURITY LTD;EH4 7TF;62020;62020;
RUTHVEN IT MANAGEMENT LIMITED;EH3 7DS;62020;62020;
EIREALBA LIMITED;EH12 7SB;62020;62020;
LIVIBI LIMITED;EH54 9LA;62020;62020;
ATSIKNO LTD;EH9 1BH;62012;62012;
FISK PERFORMANCE CONSULTANCY LTD;EH4 2EG;62020;62020;
PAULTURNER CONSULTING 2016 LIMITED;EH3 5DQ;62020;62020;
INFINATICS LTD;EH12 5LB;62012;62012;
JK CONSULTING (EDINBURGH) LIMITED;EH3 6AD;62020;62020;
NECESSARY AND SUFFICIENT MANAGEMENT SERVICES LIMITED;EH6 6JQ;62020;62020;
JAKAYA LIMITED;EH6 7BD;62012;62012;
DIGITAL I3 LTD;EH54 7DE;62020;62020;
ZENITH IT CONSULTANCY LTD;EH11 1GU;62020;62020;
REID MCCORMACK LIMITED;EH3 6AD;62020;62020;
MOBILIZE APPS LTD;EH5 3PL;62020;62020;
DARREN TOYE AND CO LIMITED;EH1 2HR;62020;62020;
CEL CONSULTANCY LIMITED;EH4 6RA;62012;62012;
EDINGIS LTD;EH14 1AP;62020;"62020
69102";
KVN SOLUTIONS LTD;EH11 3AH;62020;62020;
VGD LTD;EH54 7DE;62020;62020;
KHALIFA MEDIA LTD;EH2 2PR;62020;"62020
63110
63120";
TURNER IT SERVICES LIMITED;EH45 8QL;62020;62020;
CLOUD 15 LIMITED;EH7 4QZ;62020;62020;
BERINGAR LTD;EH12 5HD;62020;62020;
DOUGLAS CRAIG LTD;EH12 8PJ;62020;62020;
BARNGRIF LIMITED;EH54 8NR;62020;62020;
DBD MARKETING LIMITED;EH3 6JL;62020;62020;
QUINN TS LIMITED;EH45 8NP;62020;62020;
CRYPTOGRAPHY LTD;EH4 5BP;62020;62020;
PROJEKTANT LTD;EH2 3JG;62020;"62020
70229";
RLR CONSULTING LTD;EH48 2AW;62020;62020;
KDH MANAGEMENT LTD;EH193FY;62020;62020;
LRW TESTING LIMITED;EH11 2HJ;62020;62020;
CC IT CONSULTING LTD;EH19 3LU;62020;62020;
LEAN WALK LTD.;EH16 6YL;58290;58290;
LANTERN AND CROOK LTD.;EH6 6AY;62020;"62020
63990
70229";
SAMMEL LIMITED;EH34 5BT;62020;62020;
AD ASTRA SOLUTIONS LIMITED;EH8 7AG;62020;62020;
APPT LTD.;EH51 9LT;62012;"62012
63110
63120";
EPIC SOLUTIONS LIMITED;EH39 4RF;62012;62012;
MEDIA MUSKETEER LTD;EH6 7BD;62012;"62012
62090
74100";
BNXWARE LTD.;EH2 1EN;62011;"62011
62012
63110";
KANBARO LTD;EH54 6AX;62012;"62012
62020";
MONKEY GRENADE LIMITED;EH54 5PH;62020;62020;
MARCHMONT VENTURES LTD;EH9 1AJ;62020;62020;
VIGHNAHARTA TECHNOLOGY SOLUTIONS LTD;EH54 7DE;62020;62020;
BAN-COE CONSULTING LIMITED;EH4 6EW;62020;"62020
63110
70229";
RAMSAY IT CONSULTING LTD;EH14 1SX;62020;62020;
GE- SOLUTION LIMITED;EH7 4FD;62012;"62012
62020";
NAXOS ANALYSIS LIMITED;EH12 5RB;62020;62020;
FREEAGENT HOLDINGS LIMITED;EH3 9QG;62012;62012;https://www.freeagent.com/
ALTI CONSULTANCY LTD;EH17 8TW;62020;62020;
EAST LOTHIAN COMPUTER CONSULTANCY LTD;EH34 5BL;62020;62020;
WALLET.SERVICES (SCOTLAND) LIMITED;EH3 9DR;62012;62012;www.wallet.services
SYMBASYNC LTD;EH12 5JP;62012;62012;
ICSS AUTOMATIONS LTD;EH2 3JG;26120;"26120
26511
62012";
AZURITE ANALYTICS LIMITED;EH12 8WW;82990;"62020
82990";
TINNED FRUIT LIMITED;EH3 5NL;62020;62020;
HOTCROSS LTD;EH4 7BL;62012;62012;
SGB MARKETING LTD;EH7 4EQ;47910;"47910
62020";
THE WINTEL PRO LIMITED;EH52  6U;62020;62020;
TIP2TAIL LTD;EH47 9EX;62012;"62012
62090";
VESU LTD.;EH1 3HU;56210;"56210
62020";
DOVECOT SOLUTIONS LTD;EH12 7LF;62020;62020;
CEREBRAL DIGITAL LTD;EH1 3NE;62020;62020;
DUNEDIN CONTRACTING LIMITED;EH16 6JT;62020;62020;
ORTHOGON CONSULTING LIMITED;EH39 4NA;62020;62020;
INFRACODE CONSULTING LTD;EH42 1US;62020;62020;
DOLDERSUM CONSULTING LTD;EH21 7EN;62020;62020;
AG INSIGHTS LTD;EH4 6PS;62020;62020;
PATHWAY ANALYTICS LTD;EH47 8PG;62012;62012;
STEVEN FORREST SOLUTIONS LTD;EH3 7AA;62020;62020;
STUDENTPLUS TECHNOLOGIES LIMITED;EH7 4FA;62012;62012;
DAA SERVICES LIMITED;EH11 4NT;62020;62020;
ARMSTRONG WOOSTER LIMITED;EH12 7SB;62020;62020;
HUNDAL IT SERVICES LTD;EH4 5DZ;62020;62020;
BOXMASTER LIMITED;EH8 9PJ;62012;62012;
TRAKZ LABS LTD;EH3 8HA;62012;62012;
LEE TESTING CONSULTANCY LIMITED;EH1 3HP;62020;62020;
JOTA IT SERVICES LIMITED;EH25 9NU;62020;62020;
EVERGREEN COWORKING STUDIO LTD;EH1 1TE;59112;"59112
62020
73110
90030";
BEHAVIOURAL INNOVATION LTD;EH22 1HJ;62020;62020;
DA BLOGG LIMITED;EH9 2DG;62020;62020;
SYSTEMAS CONSULTANCY LTD;EH4 6GU;62012;"62012
62020";
SOCIALANCER LIMITED;EH9 1DA;62020;"62020
62090
85590";
MERCUNA DEVELOPMENTS LIMITED;EH3 9DR;62012;62012;
MATT GRIEVE PROJECT MANAGEMENT LTD;EH12 8RW;62012;62012;
HIMANSHUCORP LIMITED;EH54 7DE;62011;"62011
62012
62020
62090";
M BOURKE CONSULTING LTD;EH10 5RT;62020;62020;
R T HUNTER LTD;EH29 9FL;62020;62020;
GROOVESUPPLY LTD.;EH6 4QD;59200;"59200
62020";
JAAZ CONSULTANT LIMITED;EH30 9PN;62020;62020;
MOONTIME LTD.;EH6 7NN;62020;62020;
EMBEE SOLUTIONS LTD;EH52 5LH;62020;62020;
VEDARTH SOLUTIONS LTD;EH14 7FG;62020;62020;
SAM SALES AND MARKETING GURU LTD;EH10 6AB;62012;62012;
PAUL MURPHY SALES AND MARKETING CONSULTANCY LIMITED;EH10 6AB;62020;62020;
RTRAP LTD;EH2 3JG;62020;"62020
62090
74909";
SR DIGITAL LIMITED;EH28 8PF;62012;62012;
IX DESIGN UK LTD;EH16 6RJ;62012;"62012
62020
62090";
KALOPSIA SOFTWARE LTD;EH6 6ET;62012;"62012
62020";
GID IT SERVICES LIMITED;EH22 4LE;62020;62020;
SPYLAW CONSULTING LIMITED;EH13 0LP;62020;"62020
70229";
REIDIRECT LIMITED;EH39 4LN;62020;"62020
70210
70229";
ARLTSOLS LTD;EH12 9LN;62020;62020;
DIDDO LTD;EH22 3NU;62012;62012;
POLARTEK LTD;EH9 1AL;62012;"62012
62020
63120";
GOOD.LOOP LTD;EH7 4LX;62012;"62012
73110";www.good-loop.com
AKUMAL CONSULTING LIMITED;EH47 0FD;62020;62020;
EMOTECH NORTH LTD.;EH2 2PR;26400;"26400
62012
62020
82302";
SERIOUSLABZ CONSULTANCY LTD;EH52 5AN;62020;62020;
HIGHER FORMANT LTD;EH15 1LZ;62020;62020;
FINTECH SOFTWARE SOLUTIONS LIMITED;EH4 5NE;62020;62020;
AUTOBRAIN LTD;EH14 1PA;62012;"62012
62020
62090";
BRAVITY GROUP LTD;EH3 6AJ;62020;62020;
ULTIMIS LTD;EH54 9DT;62020;"62020
62090";
GOGOHUMAN LIMITED;EH8 8PD;62012;"62012
62020
62030
62090";
FENESTRAE LTD;EH2 3JG;62012;62012;
FAR NORTH CONSULTING LIMITED;EH15 1QJ;62020;"62020
78109";
COLMICCAT LIMITED;EH30 9RG;62020;62020;
LOREMUS LTD;EH14 3HR;62020;"62020
62090
71121
85422";
DYNACON GLOBAL LTD;EH14 3HR;62020;"62020
62090
71121
85422";
CALERSCOTT LTD;EH4 3RX;62020;62020;
HABLANDO BUSINESS AND DATA SERVICES LIMITED;EH12 8HJ;62020;"62020
82990";
SHAKUNTALA TECHNOLOGIES LTD;EH4 7NF;62020;62020;
Q-BROKER MANAGEMENT LIMITED;EH2 4AT;62020;"62020
70100
70229";
DOCIQ LIMITED;EH10 5TH;62020;62020;
ECOM SOLUTIONS GROUP LTD;EH5 1BN;62012;62012;
MDIGITAL SOLUTIONS LTD;EH3 6AA;62020;62020;
SPHERE RESEARCH LTD;EH3 6NS;62012;62012;
TKRH SOLUTIONS LTD;EH37 5UP;62012;62012;
MIBI SOLUTIONS LTD;EH3 7SG;62020;62020;
TORTOISESHELL TESTING SCOTLAND LIMITED;EH53 0FR;62020;62020;
PHILOSEC LIMITED;EH9 2PY;62020;62020;
DATA LED DESIGN LTD;EH54 7DE;62020;62020;
INFOPRAXIS LIMITED;EH9 3AB;62012;"62012
62020";
HPB CONSULTING LIMITED;EH54 9ET;62020;62020;
NAIRN SOLUTIONS LIMITED;EH6 4QH;62020;62020;
KYSTO LIMITED;EH48 2JA;62020;62020;
S & M SYSTEMS LTD;EH4 8ET;62020;62020;
IMF CONTRACTING UK LIMITED;EH32 0SD;62020;62020;
INFINITY SOFTWARE LIMITED;EH48 2GE;62012;"62012
62020";
WEB-ART-SOFT LTD;EH17 7RY;62012;62012;
AGORA IT LIMITED;EH3 5QR;62020;62020;
G & L ROBERTSON PM LTD;EH6 4TU;62020;"62020
71129";
BYTESUMPI LTD;EH16 5JX;62012;62012;
WILDCARD CONSULTANCY LTD;EH16 5JT;62020;62020;
DMFR LIMITED;EH4 3QW;62020;62020;
SPAAN CONSULTANCY LTD.;EH11 1GW;62020;62020;
CREANTECH CONSULTING LIMITED;EH49 6AA;62020;62020;
THERELL LTD;EH48 3QU;62020;62020;
CL CONSULTANCY SOLUTIONS LTD;EH4 8DF;62020;62020;
DNS TECHNOLOGIES LIMITED;EH12 8ND;62020;62020;
MINDFUL PROJECT MANAGEMENT LTD;EH8 7QH;62020;62020;
CIRCULAR BY DESIGN LTD;EH3 5PU;62012;"62012
62020";
YOUNG RESOURCES LIMITED;EH48 4LH;62020;62020;
FIREFINCH SOFTWARE LTD.;EH12 9DQ;62012;62012;
CANDELA SOLUTIONS LTD;EH6 7AE;62020;62020;
PARHELIA CONSULTING LIMITED;EH4 7AQ;62020;62020;
NCCH TESTING LTD;EH8 8EZ;62020;62020;
COMPCALX LIMITED;EH11 1QH;62020;"62020
74909";
PERCEPTION BY DESIGN LIMITED;EH13 0BR;62020;62020;
CLOBCO LTD;EH12 8JA;62012;"62012
62020";
OBJEXS LIMITED;EH10 6QH;62012;62012;
SEKHARICO INFORMATICS LIMITED;EH2 3JG;62020;62020;
ALMIAN LTD;EH48 4BU;62020;"62020
63990";
STEFAN VALCHINOV LIMITED;EH15 2BL;62020;62020;
AISPEAKE LIMITED;EH13 0JH;62020;62020;
NEWBATTLE CONSULTING LIMITED;EH22 3DR;62020;"62020
70221";
KABER HELM LTD.;EH1 2BW;62012;"62012
62020
62030
62090";
ROBOTICISE LTD;EH25 9LG;58210;"58210
58290
62012
63110";
OPTIMIZE COMPUTING LTD;EH54 8AZ;62012;"62012
62020
82990";
TEE EXCLUSIVE LIMITED;EH16 4QY;62020;62020;
AARNA TECHNOLOGIES LTD;EH2 3JG;62020;62020;
SECURITY CTRL LTD;EH10 5DJ;62012;"62012
62020";
ASKTHOMAS LTD;EH7 6LN;62011;"62011
62012
62020";
CS DATABASE TECHNOLOGIES LIMITED;EH47 8JG;62020;62020;
DATAGLOW IT LIMITED;EH2 3ES;62020;62020;
WILLEMTECH LIMITED;EH11 1SG;62012;62012;
BERNIAG LTD;EH30 9XH;62012;"62012
62020
62090";
CJG STUDIO LTD;EH2 3JG;58210;"58210
58290";
NEUTRINO SOFTWARE LTD;EH3 5DQ;62020;62020;
UX CONSULTING LTD;EH17 8FB;62020;62020;
VOCALDATA LTD;EH7 4FR;62012;"62012
62020
70210
70229";
ADAPPTIVE LIMITED;EH6 5NP;62012;62012;
PLANSEA SOLUTIONS LIMITED;EH2 4AD;50200;"50200
52220
62012";
POLYGON ANALYTICS LTD.;EH3 8HE;58290;"58290
62020";
GRANDE ROSSO CONSULTING LTD;EH22 3NX;62020;62020;
ARCHSOL LTD;EH16 5JW;62020;62020;
AIRNODE LIMITED;EH2 2PR;62012;62012;
AUDAX NOVUM CONSULTING LIMITED;EH41 4HF;62020;62020;
SL SOFTWARE SOLUTIONS LIMITED;EH54 7DE;62020;62020;
SWEETBRIDGE LTD;EH2 1EN;62020;62020;
TOTANO LIMITED;EH6 5NP;62020;62020;
BRICOSOFT LTD;EH21 8RD;62012;62012;
NOVEMBER DUNKELD CONSULTING LIMITED;EH10 6RS;62020;62020;
WICKED STAR LIMITED;EH49 6AS;62012;62012;
WHH SOLUTIONS LTD;EH48 3AR;62020;62020;
ANDERSON ITA LIMITED;EH10 6TS;62020;62020;
SAI CONSULTANCY SERVICES LTD;EH3 5DQ;62020;62020;
MARKETING CODE LIMITED;EH49 7DE;62020;62020;
JOSORA LIMITED;EH6 5EZ;62020;62020;
ASSYNT I.T. LIMITED;EH13 0QR;62020;62020;
EXPRESSIVE LOGIC LTD;EH28 8RS;62020;62020;
OPUS MAGNUM VOCAT NOS LTD;EH1 3LH;62012;62012;www.wyoming-interactive.com
PEAT FIRE STUDIOS LTD;EH2 4JN;62012;"62012
62020";
SKW CONSULTING LIMITED;EH3 5BF;62020;"62020
70229";
SOLVED SYSTEMS LTD;EH7 4JE;62020;62020;
CROSSING35 LIMITED;EH8 9DZ;62012;62012;
9T7 SOLUTIONS LTD;EH11 3JH;62020;62020;
CONNECT DIRECT SPECIALISTS LTD;EH12 6UH;62020;62020;
STERNWOOD LIMITED;EH3 6QE;62020;62020;
LOTHIAN SOLUTIONS LIMITED;EH39 4NR;62020;62020;
N WARD LTD;EH52 5QB;62020;62020;
GJR CONSULTANTS LTD;EH49 7JU;62020;62020;
APHINITEE LIMITED;EH12 5BB;62020;62020;
SIZE ME UP LIMITED;EH2 3JG;62012;62012;
SAI DATA INFO SYSTEMS LTD;EH4 2UL;62020;62020;
JSGTHOMSON CONSULTING LTD;EH7 6FB;62020;"62020
63120";
M&T DIGITAL LIMITED;EH8 7HZ;62020;"62020
62030";
TRICKLE DATA INSIGHTS LIMITED;EH2 3JG;62012;62012;
NEURAL AI LIMITED;EH8 9DZ;62020;62020;
DC SOFTWARE DEVELOPMENT LTD;EH2 3JG;62012;62012;
KOTOZO LTD;EH10 5NE;62020;62020;
TENGU SECURITY LTD;EH54 7DE;62020;62020;
MW TECH SOLUTIONS LIMITED;EH3 5DQ;62020;62020;
SOFTME LIMITED;EH12 9DQ;62020;62020;
CRESCENT21 LIMITED;EH41 4BP;62012;"62012
62020";
NAVKO SOLUTIONS LTD;EH21 8SY;62020;62020;
NEEJAN LIMITED;EH15 2RG;62020;62020;
INPUT LEARNING TECHNOLOGIES LIMITED;EH12 7SB;58290;58290;
KDG COMPUTING SERVICES LIMITED;EH23 4FT;62020;62020;
OOGWAY CONSULTING LIMITED;EH53 0BF;62020;62020;
PJJK LIMITED;EH10 6AG;62020;"62020
85600";
CGH IT CONSULTANTS LTD;EH54 7DE;62020;62020;
VG3 SOLUTIONS LIMITED;EH49 7ST;62020;62020;
DAMSAM LIMITED;EH129LU;62012;62012;
AVENIR SOLUTIONS LIMITED;EH14 5TU;62020;62020;
KARDOKAS LIMITED;EH3 5DQ;62012;"62012
62020";
ABELLIO SYSTEMS LTD;EH2 1EN;58290;58290;
56 NORTH LTD;EH11 1JL;62012;62012;
CLARITY I.T. & VPN SOLUTIONS LIMITED;EH3 6AT;62020;62020;
IONOT LTD;EH26 8PL;62020;62020;
404 TESTING LTD;EH12 5TY;62020;62020;
AGS PROFESSIONAL SERVICES LIMITED;EH4 3QQ;55900;"55900
62020";
MANDO MANDO LTD;EH6 7QG;62020;62020;
MORE YUM STUDIO LTD;EH6 6SB;62012;"62012
73110";
J K DUMBLE LTD;EH54 9LF;62020;62020;
RAEL LTD;EH3 5DQ;62020;"62011
62012
62020";
ACEIT CONSULTANCY LIMITED;EH52 5TB;62020;62020;
REALTIME CV SERVICES LIMITED;EH2 3JG;62020;62020;
COMPUGLOBALHYPERMEGANET LIMITED;EH3 9PU;62020;62020;
EFFINI LIMITED;EH9 2NZ;62020;62020;
ATOMIC14 LTD;EH9 2JB;62012;"62012
62090
63110
63120";
SAORSA LTD;EH39 4RE;62020;62020;
THE BIG HEN LIMITED;EH21 6TT;62012;"62012
62090";
BEPMC LTD;EH23 4DX;62020;62020;
THE MAKERS LAB LTD;EH39 5DX;62020;62020;
CALLADINE CONSULTING LTD;EH2 3JP;62020;62020;
LIVINGSTON IT CONSULTING LTD;EH54 6UJ;62012;"62012
62020
62090";
DIRAC LIMITED;EH3 5DQ;62020;62020;
VOYSIS UK LIMITED;EH3 8HA;58290;58290;
INROBIN LTD.;EH2 4JN;62012;"62012
71121";
BRAMBLE SOFTWARE LIMITED;EH49 6AW;62012;"62012
62020";
AK & P DATA CONSULTANCY LIMITED;EH12 9DQ;62012;"62012
62020";
APTLY LTD;EH4 3QP;62020;62020;
FATKAD LTD.;EH16 4UW;62020;62020;
MULTI-THREADS LTD;EH54 7DE;62012;"62012
62020
62090";
LYSEON LIMITED;EH54 9HX;62020;"62020
62090";
ALSOP CONSULTING LTD;EH3 5DQ;62020;"62020
62090
70229";
LMJR BUSINESS SERVICES LIMITED;EH1 2BB;62020;62020;
MHISO LIMITED;EH14 2NN;62020;62020;
KARIM DEV LTD;EH8 9JA;62012;62012;
CJ REILLY LTD;EH33 2GZ;62020;62020;
POWERDRIVELINK SOLUTIONS LIMITED;EH14 2PB;62020;"62020
62090
63110";
SOUTHWOOD IT-SYSTEMS LTD.;EH2 3JG;46900;"46900
62020
62030
95110";
SPRINTR LIMITED;EH7 4HG;62012;62012;
FIDRASOFT LIMITED;EH2 4JN;58290;"58290
62012";
DOUGLASKAYE IT SOLUTIONS LTD;EH14 3JA;62020;62020;
DATA LINGUIST LTD.;EH12 9DQ;62020;62020;
HENRIKSON ANALYSIS LIMITED;EH7 6FG;62020;62020;
PHOENIX ANALYSIS LIMITED;EH54 9JU;62020;62020;
DIELLE WALKER CONSULTANCY LIMITED;EH3 7PY;62020;62020;
KIDEC IT LIMITED;EH54 7DE;62020;62020;
HEARING DIAGNOSTICS LIMITED;EH3 6NL;62012;"62012
72190
74909";
DADDYSPY LTD;EH7 5PP;58210;"58210
58290";
PRODUCT INSIGHT LTD;EH6 7BD;62012;62012;
CHICKEN AND PIG LTD.;EH51 0AE;62020;62020;
PERCEPTION DATA CONSULTING (U.K.) LTD;EH3 8SL;62020;62020;
SIYAKSHA CONSULTANCY SERVICES LIMITED;EH11 2PJ;62020;62020;
MYJOBPITCH LIMITED;EH3 9QG;62012;"62012
62090";
RAAS CONSULTING LTD;EH39 5FA;62020;62020;
COSNADH GROUP LIMITED;EH3 8EY;62020;62020;
CFB DESIGN LIMITED;EH6 4RQ;62012;62012;
PNI SOLUTIONS LTD;EH3 5DQ;62012;"62012
62020
62090";
SANCHEZ SOFTWARE DEVELOPMENT LTD;EH3 6PE;62012;62012;
JISHF LIMITED;EH3 5DQ;62020;62020;
DYLUK ONLINE LIMITED;EH16 6YB;62020;62020;
TWEED DALE LTD;EH45 8LR;62020;62020;
FISHFACE DESIGN LTD.;EH10 5NE;62020;"62020
62090";
CHARTED POSITION LTD;EH3 6LZ;62012;62012;
ALLO LOGISTICS LTD;EH16 4JU;49390;"49390
52290
58290
62012";
VOCAL APP LTD;EH21 6ER;62020;"62020
73200";
MINDSTREAM VENTURES LIMITED;EH4 1BW;58190;"58190
58290
63120";
DRIBBLE LIMITED;EH8 7DR;62011;"62011
62012
63990
79909";
REINE ENTERPRISE SOLUTIONS LTD;EH5 1RL;62020;62020;
NOBLE COMPASS LIMITED;EH29 9HE;62020;62020;
S C SERVICES (SCOTLAND) LTD;EH4 1PE;62020;62020;
CROLL CORPORATION LTD;EH10 7JG;62020;"62020
70229";
VISKANOVA LIMITED;EH32 0PQ;62020;62020;
BLUE NINE CONSULTANCY LTD;EH7 4QR;62020;62020;
MANUEL GORMAN LTD;EH12 7SB;62020;"62020
62090";
ICOOKIE LIMITED;EH10 5EE;62012;"62012
62020";
SAMI INFO LTD;EH7 6AB;62020;62020;
JABIRU CONSULTING LTD;EH54 7DE;62020;62020;
IT SERVICES AND ADVISORY LTD;EH10 4BF;62020;62020;
VIDEO-TEK GAMES LIMITED;EH6 8EW;58290;58290;
CALUM S SINCLAIR LTD;EH54 6SH;62020;62020;
RODINA LTD;EH48 4JX;62020;62020;
AND WEB SERVICES LTD;EH11 2LT;62012;62012;
2BLIND2DRAW LTD;EH2 3JG;58210;"58210
58290
59112
90030";
PURPLE ROSE SERVICES LTD;EH4 8AX;62020;62020;
SPEEDY SOFTWARE SOLUTIONS LIMITED;EH16 5EZ;62020;62020;
360 RESILIENCE LTD;EH12 5JP;62012;"62012
70229";
TWH&MSW LTD;EH7 4ND;62012;62012;
CHALLA CONSULTANCY LTD;EH11 1AG;62020;62020;
HAY ANALYTICS LIMITED;EH54 7DE;62020;62020;
HANJAM LTD;EH4 1AJ;62012;"62012
70229
82302
98000";
DIXIETECH SOLUTIONS LTD;EH4 3RS;62020;"62020
64191
65300";
